q,dq,ddq_ref,u_measured
-0.8722396885373545,1.8589392604148627,13.090189563573382,13.786470419899693
-0.8627769100527266,1.9242067333113633,13.0028197276029,13.725895179194088
-0.8529887473654066,1.9890232250534459,12.90988519582644,13.606612315362646
-0.8428775261877097,2.0533608686054334,12.811374502157031,13.524744823459553
-0.832445711770679,2.117191745351749,12.707278496784559,13.432800551153955
-0.8216959091329856,2.180487896769717,12.597590380290349,13.307614760529605
-0.8106308632310131,2.243221336271322,12.482305737077278,13.211109720340618
-0.799253459069294,2.305364061210382,12.361422568086384,13.092210822223057
-0.7875667217504666,2.3668880650515995,12.234941322770894,12.973583651247031
-0.7755738164639621,2.427765349697616,12.102864930298518,12.83018126959117
-0.7632780484126404,2.4879679379701556,11.965198829952833,12.714485827235027
-0.7506828626766088,2.5474678862412166,11.821951000704411,12.58665775515344
-0.7377918440134895,2.6062372972100234,11.673131989922434,12.462778591799337
-0.7246087165944122,2.6642483328214244,11.518754941197395,12.304365191001242
-0.7111373436750399,2.7214732273211673,11.358835621245614,12.174046593127962
-0.6973817272009543,2.7778843004434144,11.193392445866214,11.955833924652794
-0.6833460073467433,2.8334539707256896,11.022446504921195,11.823238314728178
-0.6690344619881825,2.8881547689462574,10.84602158630953,11.638503903318924
-0.654451506106888,2.941959351678887,10.664144198905884,11.502136192738126
-0.6396016911268946,2.9948405149596713,10.476843594435191,11.260161680224055
-0.6244897041825789,3.04677120806061,10.284151788253686,11.07203447221613
-0.6091203673174386,3.097724547364307,10.086103579007991,10.883888180835541
-0.5934986366132152,3.1476738303341674,9.882736567143239,10.655026035690458
-0.5776296012489051,3.196592549574245,9.674091172231849,10.483235326755658
-0.5615184824892289,3.2444544069727494,9.460210649094659,10.26947343656086
